,Map,Round_ID,Round_Number,Player_ID,Agent_ID,Round_Score,Weapon_ID,Armor_ID,Remaining_Credits,Spent_Credits,Loadout_Value,Survived,kast
9138,Bind,2548691,13,4639,8,113,11,,150,650,750,True,True
9139,Bind,2548691,13,13591,13,311,11,,100,700,950,False,True
9140,Bind,2548692,14,17624,3,0,11,,1800,100,100,False,False
9141,Bind,2548692,14,2749,8,494,11,,1650,300,400,False,True
9142,Bind,2548692,14,2366,6,0,11,,2000,0,0,False,False
9143,Bind,2548692,14,3345,3,21,4,1.0,0,3700,3900,True,True
9144,Bind,2548692,14,81,2,55,13,,1100,800,800,False,True
9145,Bind,2548692,14,2752,13,55,13,,1500,800,1350,False,True
9146,Bind,2548692,14,16752,2,425,5,2.0,150,3350,3750,False,True
9147,Bind,2548692,14,15282,6,170,13,1.0,200,600,1800,True,True
9148,Bind,2548692,14,4639,8,335,12,2.0,1800,1650,2250,False,True
9149,Bind,2548692,14,13591,13,170,6,2.0,2300,4200,4850,True,True
9150,Bind,2548693,15,17624,3,728,6,1.0,400,3800,3600,True,True
9151,Bind,2548693,15,2749,8,225,6,2.0,100,4350,4650,False,True
9152,Bind,2548693,15,2366,6,0,6,2.0,100,4300,4100,False,False
9153,Bind,2548693,15,3345,3,0,4,1.0,2800,500,4000,False,False
9154,Bind,2548693,15,81,2,260,4,1.0,0,3500,3500,False,True
9155,Bind,2548693,15,2752,13,160,4,1.0,200,3700,4250,False,True
9156,Bind,2548693,15,16752,2,792,4,2.0,1850,4900,4900,False,True
9157,Bind,2548693,15,15282,6,293,13,2.0,2500,1200,2400,False,True
9158,Bind,2548693,15,4639,8,145,5,1.0,4250,1050,3200,False,True
9159,Bind,2548693,15,13591,13,25,6,2.0,2350,550,4850,False,True
9160,Bind,2548694,16,17624,3,294,6,1.0,100,1000,3300,False,True
9161,Bind,2548694,16,2749,8,517,5,1.0,2250,3100,3200,True,True
9162,Bind,2548694,16,2366,6,0,6,1.0,250,3700,3700,True,True
9163,Bind,2548694,16,3345,3,32,4,2.0,600,4400,4100,False,False
9164,Bind,2548694,16,81,2,663,16,1.0,50,3150,3150,True,True
9165,Bind,2548694,16,2752,13,0,19,1.0,1450,1750,2450,True,True
9166,Bind,2548694,16,16752,2,0,4,2.0,50,4400,4400,False,False
9167,Bind,2548694,16,15282,6,275,4,2.0,400,4500,4500,False,True
9168,Bind,2548694,16,4639,8,40,4,2.0,2100,4550,4650,False,False
9169,Bind,2548694,16,13591,13,70,6,2.0,100,4450,4850,False,False
9170,Bind,2548695,17,17624,3,0,6,2.0,1700,4500,3900,False,False
9171,Bind,2548695,17,2749,8,586,6,2.0,1100,1650,4650,False,True
9172,Bind,2548695,17,2366,6,35,6,2.0,1650,1600,4300,False,False
9173,Bind,2548695,17,3345,3,0,19,1.0,1100,1900,1900,True,True
9174,Bind,2548695,17,81,2,0,6,2.0,1750,1700,4600,False,True
9175,Bind,2548695,17,2752,13,0,4,1.0,3750,700,4250,False,False
9176,Bind,2548695,17,16752,2,1008,4,1.0,1050,4300,4300,True,True
9177,Bind,2548695,17,15282,6,106,13,1.0,1600,1400,1800,True,True
9178,Bind,2548695,17,4639,8,25,11,,950,650,750,False,True
9179,Bind,2548695,17,13591,13,309,10,1.0,950,1550,1800,False,True
9180,Bind,2548696,18,17624,3,280,6,1.0,0,3600,3300,False,True
9181,Bind,2548696,18,2749,8,132,5,1.0,500,2900,3200,False,True
9182,Bind,2548696,18,2366,6,219,16,1.0,300,3250,3250,True,True
9183,Bind,2548696,18,3345,3,0,6,2.0,3000,1400,4100,False,True
9184,Bind,2548696,18,81,2,514,6,1.0,150,3500,3700,False,True
9185,Bind,2548696,18,2752,13,153,4,1.0,2050,3600,4250,True,True
9186,Bind,2548696,18,16752,2,34,4,2.0,3850,1300,4900,False,False
9187,Bind,2548696,18,15282,6,102,4,2.0,600,4300,5300,False,True
9188,Bind,2548696,18,4639,8,650,4,2.0,150,4100,4450,False,True
9189,Bind,2548696,18,13591,13,192,6,2.0,2900,1550,4850,False,True
9190,Bind,2548697,19,17624,3,0,16,1.0,50,3150,2650,False,False
9191,Bind,2548697,19,2749,8,0,5,2.0,0,3700,3800,True,True
9192,Bind,2548697,19,2366,6,25,4,2.0,1900,1600,4300,True,True
9193,Bind,2548697,19,3345,3,93,4,1.0,1100,3800,3900,False,True
9194,Bind,2548697,19,81,2,555,4,2.0,1650,4600,4600,False,True
9195,Bind,2548697,19,2752,13,745,4,1.0,1650,700,4250,True,True
9196,Bind,2548697,19,16752,2,425,4,1.0,2250,3500,4000,False,True
9197,Bind,2548697,19,15282,6,66,4,1.0,1900,3500,3900,False,True
9198,Bind,2548697,19,4639,8,76,11,,1800,650,750,False,True
9199,Bind,2548697,19,13591,13,30,11,1.0,1150,950,1350,False,False
9200,Bind,2548698,20,17624,3,30,4,2.0,1450,4500,3900,False,False
9201,Bind,2548698,20,2749,8,281,5,2.0,2650,350,3800,False,True
9202,Bind,2548698,20,2366,6,22,4,2.0,1600,400,4300,False,True
9203,Bind,2548698,20,3345,3,298,4,1.0,200,3300,3500,False,True
9204,Bind,2548698,20,81,2,520,4,2.0,1150,3900,4600,False,True
9205,Bind,2548698,20,2752,13,275,4,2.0,3700,1550,4850,False,True
9206,Bind,2548698,20,16752,2,999,4,2.0,550,4500,4900,True,True
9207,Bind,2548698,20,15282,6,40,4,1.0,400,3900,3900,False,False
9208,Bind,2548698,20,4639,8,40,4,1.0,350,3850,4050,False,True
9209,Bind,2548698,20,13591,13,70,5,1.0,550,3000,3400,False,True
9210,Bind,2548699,21,17624,3,325,4,1.0,50,3300,3300,False,True
9211,Bind,2548699,21,2749,8,0,6,2.0,450,4300,4650,False,False
9212,Bind,2548699,21,2366,6,198,6,1.0,0,3500,3700,False,True
9213,Bind,2548699,21,3345,3,0,4,1.0,0,3700,3500,False,False
9214,Bind,2548699,21,81,2,295,8,2.0,200,3250,3250,False,True
9215,Bind,2548699,21,2752,13,226,4,2.0,1350,4450,4850,False,True
9216,Bind,2548699,21,16752,2,310,4,2.0,250,1500,4900,False,True
9217,Bind,2548699,21,15282,6,438,4,1.0,0,3700,3900,False,True
9218,Bind,2548699,21,4639,8,354,4,2.0,2000,4550,4650,False,True
9219,Bind,2548699,21,13591,13,312,6,1.0,0,3850,4250,True,True
9220,Lotus,2545551,1,16804,19,538,12,,50,750,750,True,True
9221,Lotus,2545551,1,1578,6,0,11,1.0,0,800,600,False,False
9222,Lotus,2545551,1,4746,6,25,12,,100,700,700,True,True
9223,Lotus,2545551,1,2423,2,280,12,,0,800,800,False,True
9224,Lotus,2545551,1,2895,22,285,12,,100,700,700,True,True
9225,Lotus,2545551,1,2294,19,102,11,,100,700,700,False,True
9226,Lotus,2545551,1,3033,11,548,11,1.0,0,800,950,False,True
9227,Lotus,2545551,1,1506,11,141,11,1.0,0,800,950,False,True
9228,Lotus,2545551,1,3582,2,20,13,,0,800,800,False,False
9229,Lotus,2545551,1,440,5,7,11,1.0,0,800,600,False,True
9230,Lotus,2545552,2,16804,19,219,4,1.0,200,3750,4250,False,True
9231,Lotus,2545552,2,1578,6,183,11,,1300,600,600,False,True
9232,Lotus,2545552,2,4746,6,254,12,1.0,2400,1000,1500,True,True
9233,Lotus,2545552,2,2423,2,289,6,1.0,0,3500,3500,False,True
9234,Lotus,2545552,2,2895,22,0,12,2.0,2000,1600,2100,False,False
9235,Lotus,2545552,2,2294,19,26,11,,1800,200,200,False,False
9236,Lotus,2545552,2,3033,11,635,11,,1700,600,750,False,True
9237,Lotus,2545552,2,1506,11,336,16,1.0,50,3250,3400,True,True
9238,Lotus,2545552,2,3582,2,26,11,,1600,300,300,False,False
9239,Lotus,2545552,2,440,5,0,11,,1500,400,400,False,False
9240,Lotus,2545553,3,16804,19,0,13,1.0,2050,1650,1650,False,False
9241,Lotus,2545553,3,1578,6,215,6,1.0,0,3900,3700,False,True
9242,Lotus,2545553,3,4746,6,215,4,1.0,2000,3900,4400,False,True
9243,Lotus,2545553,3,2423,2,572,4,1.0,2400,1100,4000,False,True
9244,Lotus,2545553,3,2895,22,25,4,1.0,2000,3300,3900,False,True
9245,Lotus,2545553,3,2294,19,0,4,1.0,200,4000,4000,False,False
9246,Lotus,2545553,3,3033,11,473,4,1.0,800,3700,4050,False,True
9247,Lotus,2545553,3,1506,11,235,6,1.0,3250,500,4050,False,True
9248,Lotus,2545553,3,3582,2,584,4,1.0,0,4000,4000,True,True
9249,Lotus,2545553,3,440,5,0,6,1.0,0,3900,3500,False,False
9250,Lotus,2545554,4,16804,19,0,4,1.0,450,3800,4000,True,True
9251,Lotus,2545554,4,1578,6,74,6,1.0,350,3500,3700,True,True
9252,Lotus,2545554,4,4746,6,0,4,1.0,900,3500,3900,True,True
9253,Lotus,2545554,4,2423,2,580,4,1.0,1100,3900,4300,True,True
9254,Lotus,2545554,4,2895,22,0,4,1.0,700,3500,3900,True,True
9255,Lotus,2545554,4,2294,19,0,5,1.0,550,2650,3150,False,False
9256,Lotus,2545554,4,3033,11,0,4,1.0,600,3400,4050,True,True
9257,Lotus,2545554,4,1506,11,0,4,1.0,2000,3650,4050,True,True
9258,Lotus,2545554,4,3582,2,19,4,1.0,200,500,4000,True,True
9259,Lotus,2545554,4,440,5,0,16,1.0,2000,3250,2850,False,False
9260,Lotus,2545555,5,16804,19,674,4,1.0,3050,700,4000,False,True
9261,Lotus,2545555,5,1578,6,259,6,1.0,750,600,3700,False,True
9262,Lotus,2545555,5,4746,6,80,4,1.0,3800,400,3900,False,True
9263,Lotus,2545555,5,2423,2,8,4,2.0,3100,1700,4700,False,False
9264,Lotus,2545555,5,2895,22,104,4,1.0,3600,400,3900,False,True
9265,Lotus,2545555,5,2294,19,258,19,1.0,250,2200,2200,True,True
9266,Lotus,2545555,5,3033,11,218,4,1.0,1450,150,4050,False,True
9267,Lotus,2545555,5,1506,11,166,4,2.0,3900,1400,4650,False,True
9268,Lotus,2545555,5,3582,2,450,4,1.0,900,300,4000,True,True
9269,Lotus,2545555,5,440,5,112,4,1.0,0,3900,3900,False,True
9270,Lotus,2545556,6,16804,19,0,4,2.0,1050,4600,4600,True,True
9271,Lotus,2545556,6,1578,6,70,6,1.0,250,3700,3700,False,False
9272,Lotus,2545556,6,4746,6,0,4,2.0,1900,4100,4500,True,True
9273,Lotus,2545556,6,2423,2,229,4,2.0,700,4600,4600,True,True
9274,Lotus,2545556,6,2895,22,466,4,1.0,2100,3700,3900,True,True
9275,Lotus,2545556,6,2294,19,0,4,1.0,2350,1100,4000,False,False
9276,Lotus,2545556,6,3033,11,200,4,1.0,950,3700,4050,False,False
9277,Lotus,2545556,6,1506,11,580,4,1.0,2400,3900,4050,True,True
9278,Lotus,2545556,6,3582,2,0,4,1.0,300,1100,4000,False,False
9279,Lotus,2545556,6,440,5,18,6,1.0,2000,3900,3700,False,False
9280,Lotus,2545557,7,16804,19,733,4,2.0,3650,700,4600,True,True
9281,Lotus,2545557,7,1578,6,300,11,,1750,400,600,False,True
9282,Lotus,2545557,7,4746,6,0,4,2.0,4800,400,4500,True,True
9283,Lotus,2545557,7,2423,2,18,4,2.0,2500,1700,4600,False,False
9284,Lotus,2545557,7,2895,22,0,4,2.0,4800,1000,4300,True,True
9285,Lotus,2545557,7,2294,19,0,13,,2950,1300,1300,False,False
9286,Lotus,2545557,7,3033,11,0,11,,2250,600,750,False,False
9287,Lotus,2545557,7,1506,11,495,4,2.0,4500,1600,4650,True,True
9288,Lotus,2545557,7,3582,2,0,13,,2200,800,1500,False,False
9289,Lotus,2545557,7,440,5,0,11,1.0,2100,1000,1000,False,False
9290,Lotus,2545558,8,16804,19,25,4,2.0,7050,500,5400,True,True
9291,Lotus,2545558,8,1578,6,610,6,1.0,850,3500,3700,False,True
9292,Lotus,2545558,8,4746,6,295,4,2.0,7900,200,4500,False,True
9293,Lotus,2545558,8,2423,2,1030,4,2.0,3800,4900,4900,False,True
9294,Lotus,2545558,8,2895,22,0,4,2.0,7600,500,4800,False,False
9295,Lotus,2545558,8,2294,19,168,6,1.0,50,3500,4000,False,True
9296,Lotus,2545558,8,3033,11,300,15,1.0,950,5500,5850,False,True
9297,Lotus,2545558,8,1506,11,25,4,2.0,4800,500,4650,False,True
9298,Lotus,2545558,8,3582,2,91,4,1.0,1300,3300,4000,False,True
9299,Lotus,2545558,8,440,5,0,6,1.0,1200,3300,3500,False,False
9300,Lotus,2545559,9,16804,19,111,4,2.0,7300,1700,5400,True,True
9301,Lotus,2545559,9,1578,6,152,6,1.0,250,3900,3700,False,False
9302,Lotus,2545559,9,4746,6,0,4,2.0,4900,4100,4500,True,True
9303,Lotus,2545559,9,2423,2,463,4,2.0,3000,4900,4900,True,True
9304,Lotus,2545559,9,2895,22,0,4,2.0,5100,3900,4500,True,True
9305,Lotus,2545559,9,2294,19,0,5,1.0,0,3150,3150,True,True
9306,Lotus,2545559,9,3033,11,0,4,1.0,400,3650,4050,False,False
9307,Lotus,2545559,9,1506,11,55,4,2.0,3950,4150,4650,True,True
9308,Lotus,2545559,9,3582,2,0,4,1.0,600,3600,4000,True,True
9309,Lotus,2545559,9,440,5,0,6,1.0,400,3700,3500,True,True
9310,Lotus,2545560,10,16804,19,295,4,2.0,8450,250,5400,True,True
9311,Lotus,2545560,10,1578,6,154,5,1.0,300,2850,2850,False,True
9312,Lotus,2545560,10,4746,6,0,4,2.0,7500,700,4800,False,False
9313,Lotus,2545560,10,2423,2,0,4,2.0,5400,1300,4900,False,False
9314,Lotus,2545560,10,2895,22,275,4,2.0,7500,900,4800,False,True
9315,Lotus,2545560,10,2294,19,0,5,1.0,750,250,3150,False,False
9316,Lotus,2545560,10,3033,11,0,16,1.0,300,3000,3400,False,False
9317,Lotus,2545560,10,1506,11,704,4,2.0,6750,800,4950,True,True
9318,Lotus,2545560,10,3582,2,0,4,1.0,1300,300,4000,False,False
9319,Lotus,2545560,10,440,5,1030,6,1.0,800,600,3900,False,True
9320,Lotus,2545561,11,16804,19,300,4,2.0,7300,1700,5400,True,True
9321,Lotus,2545561,11,1578,6,17,8,2.0,150,3050,3250,False,False
9322,Lotus,2545561,11,4746,6,0,4,2.0,4700,4300,4500,False,True
9323,Lotus,2545561,11,2423,2,474,4,2.0,4500,4200,4900,True,True
9324,Lotus,2545561,11,2895,22,0,4,2.0,4600,4400,4800,True,True
9325,Lotus,2545561,11,2294,19,0,4,1.0,100,3550,4000,False,False
9326,Lotus,2545561,11,3033,11,99,23,,300,2900,3150,False,False
9327,Lotus,2545561,11,1506,11,500,15,2.0,2700,6300,6750,True,True
9328,Lotus,2545561,11,3582,2,279,4,1.0,600,3600,4000,False,True
9329,Lotus,2545561,11,440,5,46,2,1.0,500,3800,4200,False,False
9330,Lotus,2545562,12,16804,19,25,4,2.0,7300,1700,5400,True,True
9331,Lotus,2545562,12,1578,6,0,16,1.0,200,2850,3250,False,True
9332,Lotus,2545562,12,4746,6,741,4,2.0,3900,4100,4500,True,True
9333,Lotus,2545562,12,2423,2,296,4,2.0,6500,1700,4900,False,True
9334,Lotus,2545562,12,2895,22,0,4,2.0,7700,200,4800,False,False
9335,Lotus,2545562,12,2294,19,358,5,1.0,300,2700,3150,False,True
9336,Lotus,2545562,12,3033,11,0,16,1.0,150,3050,3300,False,False
9337,Lotus,2545562,12,1506,11,235,15,2.0,300,6100,6750,False,True
9338,Lotus,2545562,12,3582,2,392,4,1.0,400,3300,4000,False,True
9339,Lotus,2545562,12,440,5,218,5,1.0,350,3050,2850,False,True
9340,Lotus,2545563,13,16804,19,250,12,,50,750,750,False,True
9341,Lotus,2545563,13,1578,6,132,12,,100,700,700,True,True
9342,Lotus,2545563,13,4746,6,50,12,,100,700,500,False,False
9343,Lotus,2545563,13,2423,2,73,12,,0,800,800,False,False
9344,Lotus,2545563,13,2895,22,230,12,,100,700,700,False,True
9345,Lotus,2545563,13,2294,19,310,11,,100,700,700,False,True
9346,Lotus,2545563,13,3033,11,215,11,1.0,0,800,950,True,True
9347,Lotus,2545563,13,1506,11,0,12,,50,750,900,False,False
9348,Lotus,2545563,13,3582,2,64,13,,0,800,800,False,True
9349,Lotus,2545563,13,440,5,402,11,1.0,0,800,800,True,True
9350,Lotus,2545564,14,16804,19,213,9,,1300,850,850,False,True
9351,Lotus,2545564,14,1578,6,291,12,2.0,2000,1600,2100,False,True
9352,Lotus,2545564,14,4746,6,26,11,,2000,0,0,False,False
9353,Lotus,2545564,14,2423,2,299,11,,1900,0,0,False,True
9354,Lotus,2545564,14,2895,22,66,11,,2200,0,0,False,True
9355,Lotus,2545564,14,2294,19,175,5,2.0,50,3550,3550,False,True
9356,Lotus,2545564,14,3033,11,0,16,1.0,250,3250,4200,True,True
9357,Lotus,2545564,14,1506,11,0,11,,1700,250,500,False,True
9358,Lotus,2545564,14,3582,2,55,19,2.0,500,2800,2800,True,True
9359,Lotus,2545564,14,440,5,53,5,2.0,50,3650,4150,True,True
9360,Lotus,2545565,15,16804,19,0,4,1.0,150,3750,3750,False,False
9361,Lotus,2545565,15,1578,6,0,4,1.0,1600,3900,3900,True,True
9362,Lotus,2545565,15,4746,6,0,4,2.0,100,4300,4100,True,True
9363,Lotus,2545565,15,2423,2,0,4,1.0,500,4000,4000,False,False
9364,Lotus,2545565,15,2895,22,0,4,2.0,100,4500,4300,False,False
9365,Lotus,2545565,15,2294,19,0,5,1.0,2450,1100,3150,True,True
9366,Lotus,2545565,15,3033,11,0,16,1.0,2950,600,4200,True,True
9367,Lotus,2545565,15,1506,11,0,4,1.0,450,3650,4050,True,True
9368,Lotus,2545565,15,3582,2,890,4,2.0,600,3200,4600,True,True
9369,Lotus,2545565,15,440,5,0,5,2.0,2950,400,4150,True,True
9370,Lotus,2545566,16,16804,19,520,13,,1550,1500,1500,True,True
9371,Lotus,2545566,16,1578,6,14,4,1.0,4300,600,3900,False,True
9372,Lotus,2545566,16,4746,6,574,4,2.0,900,200,4100,False,True
9373,Lotus,2545566,16,2423,2,0,8,,1250,2150,2550,False,False
9374,Lotus,2545566,16,2895,22,110,13,,1800,1200,1000,False,True
9375,Lotus,2545566,16,2294,19,531,4,2.0,4500,1250,4600,False,True
9376,Lotus,2545566,16,3033,11,40,4,1.0,6100,150,4850,False,False
9377,Lotus,2545566,16,1506,11,170,4,1.0,1300,150,4050,False,True
9378,Lotus,2545566,16,3582,2,229,4,2.0,3500,1000,4600,False,True
9379,Lotus,2545566,16,440,5,230,4,2.0,6050,200,5000,False,True
9380,Lotus,2545567,17,16804,19,0,4,2.0,350,1700,5400,False,False
9381,Lotus,2545567,17,1578,6,300,4,2.0,2000,4500,4500,False,True
9382,Lotus,2545567,17,4746,6,611,4,1.0,600,3700,3500,True,True
9383,Lotus,2545567,17,2423,2,0,4,2.0,2550,4600,4600,False,False
9384,Lotus,2545567,17,2895,22,40,4,2.0,500,4300,4100,False,False
9385,Lotus,2545567,17,2294,19,29,4,2.0,2500,4600,4600,True,True
9386,Lotus,2545567,17,3033,11,84,4,2.0,3600,4700,4950,False,True
9387,Lotus,2545567,17,1506,11,0,4,1.0,800,3700,4050,True,True
9388,Lotus,2545567,17,3582,2,219,4,2.0,1300,4600,4600,True,True
9389,Lotus,2545567,17,440,5,315,6,2.0,3950,4500,4500,True,True
9390,Lotus,2545568,18,16804,19,300,9,,1400,850,850,True,True
9391,Lotus,2545568,18,1578,6,235,4,2.0,3900,4500,4500,True,True
9392,Lotus,2545568,18,4746,6,64,4,1.0,1000,1000,3700,True,True
9393,Lotus,2545568,18,2423,2,0,4,1.0,1150,3300,3300,False,False
9394,Lotus,2545568,18,2895,22,104,11,,1800,600,400,False,False
9395,Lotus,2545568,18,2294,19,0,4,2.0,5100,700,4600,False,False
9396,Lotus,2545568,18,3033,11,40,4,2.0,2200,4700,4950,True,True
9397,Lotus,2545568,18,1506,11,0,4,1.0,1400,400,4050,False,False
9398,Lotus,2545568,18,3582,2,250,4,2.0,3100,1700,4600,True,True
9399,Lotus,2545568,18,440,5,255,6,2.0,4150,400,4500,True,True
9400,Lotus,2545569,19,16804,19,737,4,2.0,900,1700,4600,False,True
9401,Lotus,2545569,19,1578,6,160,4,2.0,5800,1600,4500,False,False
9402,Lotus,2545569,19,4746,6,216,4,1.0,1200,800,3700,True,True
9403,Lotus,2545569,19,2423,2,300,4,1.0,50,3500,3500,False,True
9404,Lotus,2545569,19,2895,22,0,4,1.0,500,3700,3500,True,True
9405,Lotus,2545569,19,2294,19,287,4,2.0,4000,4400,4600,False,True
9406,Lotus,2545569,19,3033,11,65,4,2.0,4000,1500,4950,False,True
9407,Lotus,2545569,19,1506,11,0,4,1.0,0,3800,4050,True,True
9408,Lotus,2545569,19,3582,2,41,4,2.0,5100,1500,4600,False,True
9409,Lotus,2545569,19,440,5,250,6,2.0,7050,600,4500,True,True
9410,Lotus,2545570,20,16804,19,305,4,2.0,100,4400,4600,True,True
9411,Lotus,2545570,20,1578,6,20,4,2.0,3200,4500,4500,False,False
9412,Lotus,2545570,20,4746,6,220,4,1.0,950,1000,3700,True,True
9413,Lotus,2545570,20,2423,2,240,16,2.0,1550,3950,3950,False,True
9414,Lotus,2545570,20,2895,22,0,4,2.0,1900,1600,4100,False,False
9415,Lotus,2545570,20,2294,19,505,4,2.0,1400,4700,4900,False,True
9416,Lotus,2545570,20,3033,11,259,4,2.0,1300,4600,4950,False,True
9417,Lotus,2545570,20,1506,11,610,4,1.0,2100,900,4050,False,True
9418,Lotus,2545570,20,3582,2,80,4,2.0,2300,4700,4900,False,True
9419,Lotus,2545570,20,440,5,0,6,2.0,6850,1400,4500,False,False
9420,Icebox,2545571,1,16804,4,0,12,,0,800,800,True,True
9421,Icebox,2545571,1,1578,6,22,11,1.0,0,800,600,False,False
9422,Icebox,2545571,1,4746,6,25,12,,100,700,700,True,True
9423,Icebox,2545571,1,2423,12,180,12,,100,700,700,True,True
9424,Icebox,2545571,1,2895,5,1044,12,,100,700,700,True,True
9425,Icebox,2545571,1,2294,21,0,12,,0,800,800,False,False
9426,Icebox,2545571,1,3033,16,46,12,,50,750,750,False,False
9427,Icebox,2545571,1,1506,20,25,12,,0,800,800,True,True
9428,Icebox,2545571,1,3582,12,0,13,,0,800,800,False,False
9429,Icebox,2545571,1,440,5,0,11,1.0,0,800,400,False,False
9430,Icebox,2545572,2,16804,4,456,16,1.0,100,3200,3850,False,True
9431,Icebox,2545572,2,1578,6,110,11,,1500,400,600,False,True
9432,Icebox,2545572,2,4746,6,140,12,1.0,2400,1000,1500,True,True
9433,Icebox,2545572,2,2423,12,25,4,2.0,2050,4450,4950,True,True
9434,Icebox,2545572,2,2895,5,43,12,1.0,300,1000,1500,False,False
9435,Icebox,2545572,2,2294,21,818,11,,1900,0,300,False,True
9436,Icebox,2545572,2,3033,16,0,11,,1250,700,700,False,False
9437,Icebox,2545572,2,1506,20,509,4,1.0,0,3300,3800,False,True
9438,Icebox,2545572,2,3582,12,52,11,,1500,400,400,False,False
9439,Icebox,2545572,2,440,5,0,11,,1500,400,400,False,True
9440,Icebox,2545573,3,16804,4,235,12,1.0,2850,950,1600,True,True
9441,Icebox,2545573,3,1578,6,287,6,2.0,0,3900,4100,True,True
9442,Icebox,2545573,3,4746,6,0,4,1.0,2600,3300,3900,True,True
9443,Icebox,2545573,3,2423,12,685,4,1.0,1500,950,4350,False,True
9444,Icebox,2545573,3,2895,5,0,4,1.0,2800,3700,3900,False,False
9445,Icebox,2545573,3,2294,21,70,6,2.0,450,4450,4450,False,True
9446,Icebox,2545573,3,3033,16,0,16,1.0,500,3150,3350,False,False
9447,Icebox,2545573,3,1506,20,0,4,1.0,2650,1050,3950,True,True
9448,Icebox,2545573,3,3582,12,172,4,2.0,0,3900,4300,True,True
9449,Icebox,2545573,3,440,5,0,4,1.0,400,3500,3700,False,False
9450,Icebox,2545574,4,16804,4,80,4,2.0,4950,1400,5100,False,False
9451,Icebox,2545574,4,1578,6,308,6,1.0,200,1000,3700,True,True
9452,Icebox,2545574,4,4746,6,116,4,2.0,4700,1200,4500,True,True
9453,Icebox,2545574,4,2423,12,0,4,2.0,750,4450,4450,False,False
9454,Icebox,2545574,4,2895,5,0,4,1.0,2600,3500,3700,False,False
9455,Icebox,2545574,4,2294,21,260,4,1.0,50,3300,3850,True,True
9456,Icebox,2545574,4,3033,16,175,4,1.0,100,3300,4000,True,True
9457,Icebox,2545574,4,1506,20,0,4,1.0,5600,350,3950,False,False
9458,Icebox,2545574,4,3582,12,40,4,2.0,1050,150,4450,True,True
9459,Icebox,2545574,4,440,5,275,5,1.0,450,2850,2650,True,True
9460,Icebox,2545575,5,16804,4,0,4,2.0,2800,4050,4600,False,False
9461,Icebox,2545575,5,1578,6,0,6,1.0,2400,1000,3700,True,True
9462,Icebox,2545575,5,4746,6,0,4,2.0,2200,600,4500,False,False
9463,Icebox,2545575,5,2423,12,0,4,1.0,1400,4150,4150,False,False
9464,Icebox,2545575,5,2895,5,0,4,1.0,1000,3500,3900,False,False
9465,Icebox,2545575,5,2294,21,235,4,1.0,2300,950,3850,True,True
9466,Icebox,2545575,5,3033,16,0,4,1.0,2800,500,4000,True,True
9467,Icebox,2545575,5,1506,20,0,4,1.0,3550,3950,3950,False,False
9468,Icebox,2545575,5,3582,12,1119,4,2.0,4050,0,4450,True,True
9469,Icebox,2545575,5,440,5,18,4,1.0,3050,600,3500,True,True
9470,Icebox,2545576,6,16804,4,300,4,2.0,1300,3900,4600,True,True
9471,Icebox,2545576,6,1578,6,603,6,1.0,5000,400,3700,False,True
9472,Icebox,2545576,6,4746,6,25,4,1.0,1100,3500,3900,False,True
9473,Icebox,2545576,6,2423,12,725,4,1.0,500,3300,3850,False,True
9474,Icebox,2545576,6,2895,5,0,4,1.0,100,3300,3700,False,False
9475,Icebox,2545576,6,2294,21,153,4,1.0,5500,0,3850,False,True
9476,Icebox,2545576,6,3033,16,295,4,2.0,4500,1300,4900,False,True
9477,Icebox,2545576,6,1506,20,325,4,1.0,2500,3450,3950,False,True
9478,Icebox,2545576,6,3582,12,95,4,2.0,7500,350,4450,False,True
9479,Icebox,2545576,6,440,5,0,4,1.0,5450,600,3500,False,True
